gene,sample,mean_high,mean_undetected,effect_high_minus_undetected
AC005006.1,sample7,0.0,0.0,0.0
TCN2,sample7,0.4638792,0.0,0.4638792
SLC35E4,sample7,0.0,0.0,0.0
DUSP18,sample7,0.0,0.314489,-0.314489
OSBP2,sample7,0.0,0.0,0.0
MORC2-AS1,sample7,0.0,0.0,0.0
MORC2,sample7,0.0,0.0,0.0
TUG1,sample7,0.2901526,0.0,0.2901526
AC004542.2,sample7,0.0,0.0,0.0
AC004542.1,sample7,0.0,0.0,0.0
AC005005.4,sample7,0.0,0.0,0.0
SMTN,sample7,0.1490989,0.0,0.1490989
AC005005.3,sample7,0.0,0.0,0.0
SELENOM,sample7,0.0,0.0,0.0
INPP5J,sample7,0.0,0.0,0.0
PLA2G3,sample7,0.0,0.0,0.0
RNF185,sample7,0.113223165,0.0,0.113223165
RNF185-AS1,sample7,0.0,0.0,0.0
LIMK2,sample7,0.22438997,0.21781617,0.0065737963
PIK3IP1,sample7,0.26232207,0.8122258,-0.54990375
PIK3IP1-AS1,sample7,0.0,0.0,0.0
PATZ1,sample7,0.0,0.0,0.0
LINC01521,sample7,0.0,0.0,0.0
DRG1,sample7,0.0,0.0,0.0
EIF4ENIF1,sample7,0.30179325,0.0,0.30179325
AL096701.3,sample7,0.0,0.21781617,-0.21781617
SFI1,sample7,0.1490989,0.0,0.1490989
AL096701.4,sample7,0.0,0.0,0.0
PISD,sample7,0.20155713,0.0,0.20155713
PRR14L,sample7,0.113223165,0.314489,-0.20126584
DEPDC5,sample7,0.113223165,0.0,0.113223165
C22orf24,sample7,0.0,0.0,0.0
YWHAH,sample7,1.7948296,0.21781617,1.5770135
AL008719.1,sample7,0.0,0.0,0.0
LINC02558,sample7,0.0,0.0,0.0
SLC5A1,sample7,0.0,0.0,0.0
Z83839.2,sample7,0.0,0.0,0.0
C22orf42,sample7,0.0,0.0,0.0
AL008723.1,sample7,0.0,0.0,0.0
RFPL2,sample7,0.0,0.0,0.0
IGLCOR22-1,sample7,0.0,0.0,0.0
SLC5A4-AS1,sample7,0.0,0.0,0.0
SLC5A4,sample7,0.0,0.0,0.0
AL008723.2,sample7,0.0,0.0,0.0
AL021937.3,sample7,0.0,0.0,0.0
RFPL3,sample7,0.0,0.0,0.0
IGLCOR22-2,sample7,0.0,0.0,0.0
RFPL3S,sample7,0.0,0.0,0.0
IGLVIVOR22-2,sample7,0.0,0.0,0.0
AL021937.4,sample7,0.0,0.0,0.0
RTCB,sample7,0.227585,0.0,0.227585
BPIFC,sample7,0.0,0.0,0.0
FBXO7,sample7,0.26232207,0.21781617,0.044505894
SYN3,sample7,0.0,0.0,0.0
Z82246.1,sample7,0.0,0.0,0.0
Z73495.1,sample7,0.0,0.0,0.0
TIMP3,sample7,0.0,0.0,0.0
LINC01640,sample7,0.0,0.0,0.0
Z82198.1,sample7,0.0,0.0,0.0
LARGE1,sample7,0.0,0.0,0.0
Z82198.2,sample7,0.0,0.0,0.0
Z82173.1,sample7,0.0,0.0,0.0
LARGE-IT1,sample7,0.0,0.0,0.0
LARGE-AS1,sample7,0.0,0.0,0.0
Z73429.1,sample7,0.0,0.0,0.0
LINC01643,sample7,0.0,0.0,0.0
Z68323.1,sample7,0.0,0.0,0.0
AL021877.2,sample7,0.0,0.0,0.0
Z82196.1,sample7,0.0,0.0,0.0
Z82196.2,sample7,0.0,0.0,0.0
AL024495.1,sample7,0.0,0.0,0.0
ISX,sample7,0.0,0.0,0.0
Z99755.2,sample7,0.0,0.0,0.0
HMGXB4,sample7,0.0,0.21781617,-0.21781617
AL008635.1,sample7,0.0,0.0,0.0
TOM1,sample7,0.4818197,0.91143906,-0.42961937
Z82244.2,sample7,0.0,0.0,0.0
Z82244.1,sample7,0.0,0.0,0.0
HMOX1,sample7,0.91699135,0.0,0.91699135
MCM5,sample7,0.1490989,0.0,0.1490989
AL022334.2,sample7,0.0,0.0,0.0
RASD2,sample7,0.0,0.0,0.0
MB,sample7,0.0,0.0,0.0
AL049747.1,sample7,0.0,0.0,0.0
APOL6,sample7,0.3596146,0.0,0.3596146
AL049748.1,sample7,0.0,0.0,0.0
APOL5,sample7,0.0,0.0,0.0
RBFOX2,sample7,0.0,0.0,0.0
Z82217.1,sample7,0.0,0.0,0.0
Z95114.4,sample7,0.0,0.0,0.0
Z95114.1,sample7,0.0,0.0,0.0
Z95114.2,sample7,0.0,0.0,0.0
APOL3,sample7,0.0,0.0,0.0
APOL4,sample7,0.113223165,0.0,0.113223165
APOL2,sample7,0.0,0.48205957,-0.48205957
APOL1,sample7,0.1490989,0.0,0.1490989
MYH9,sample7,0.7934173,0.49319133,0.30022594
Z82215.1,sample7,0.0,0.0,0.0
FO393418.1,sample7,0.0,0.0,0.0
AL022313.2,sample7,0.0,0.0,0.0
TXN2,sample7,0.18002646,0.0,0.18002646
FOXRED2,sample7,0.0,0.0,0.0
EIF3D,sample7,0.113223165,0.0,0.113223165
AL022313.3,sample7,0.0,0.0,0.0
AL022313.4,sample7,0.0,0.0,0.0
CACNG2,sample7,0.0,0.0,0.0
AL049749.1,sample7,0.0,0.0,0.0
Z80897.2,sample7,0.0,0.0,0.0
IFT27,sample7,0.0,0.0,0.0
Z80897.1,sample7,0.0,0.0,0.0
PVALB,sample7,0.0,0.0,0.0
Z82185.1,sample7,0.0,0.0,0.0
NCF4-AS1,sample7,0.0,0.0,0.0
NCF4,sample7,0.3147803,0.21781617,0.09696412
CSF2RB,sample7,0.1490989,0.0,0.1490989
Z82180.1,sample7,0.0,0.0,0.0
TEX33,sample7,0.0,0.0,0.0
TST,sample7,0.113223165,0.0,0.113223165
MPST,sample7,0.2901526,0.0,0.2901526
Z73420.1,sample7,0.0,0.0,0.0
KCTD17,sample7,0.0,0.0,0.0
TMPRSS6,sample7,0.0,0.0,0.0
AL022314.1,sample7,0.0,0.0,0.0
IL2RB,sample7,0.0,0.0,0.0
Z82188.2,sample7,0.0,0.0,0.0
C1QTNF6,sample7,0.0,0.0,0.0
SSTR3,sample7,0.0,0.0,0.0
RAC2,sample7,0.35065603,0.0,0.35065603
CYTH4,sample7,0.42807353,0.5323052,-0.104231656
FP325335.1,sample7,0.0,0.0,0.0
Z94160.1,sample7,0.0,0.0,0.0
ELFN2,sample7,0.0,0.0,0.0
Z94160.2,sample7,0.0,0.0,0.0
MFNG,sample7,0.47283778,0.0,0.47283778
CARD10,sample7,0.0,0.0,0.0
AL022315.1,sample7,0.0,0.0,0.0
CDC42EP1,sample7,0.22438997,0.0,0.22438997
LGALS2,sample7,0.0,0.0,0.0
GGA1,sample7,0.113223165,0.27992064,-0.16669747
SH3BP1,sample7,0.26232207,0.0,0.26232207
Z83844.2,sample7,0.0,0.0,0.0
PDXP,sample7,0.0,0.0,0.0
LGALS1,sample7,3.4206161,0.96357507,2.457041
NOL12,sample7,0.0,0.0,0.0
TRIOBP,sample7,0.41364098,0.0,0.41364098
H1F0,sample7,0.0,0.0,0.0
GCAT,sample7,0.0,0.0,0.0
GALR3,sample7,0.0,0.0,0.0
ANKRD54,sample7,0.0,0.0,0.0
EIF3L,sample7,0.0,0.39814228,-0.39814228
AL022311.1,sample7,0.0,0.0,0.0
MICALL1,sample7,0.0,0.0,0.0
C22orf23,sample7,0.0,0.0,0.0
AL031587.3,sample7,0.0,0.0,0.0
POLR2F,sample7,0.0,0.39814228,-0.39814228
SOX10,sample7,0.0,0.0,0.0
AL031587.1,sample7,0.0,0.0,0.0
AL031587.4,sample7,0.0,0.0,0.0
PICK1,sample7,0.1490989,0.0,0.1490989
AL031587.2,sample7,0.0,0.0,0.0
SLC16A8,sample7,0.0,0.0,0.0
BAIAP2L2,sample7,0.0,0.0,0.0
AL022322.1,sample7,0.0,0.0,0.0
PLA2G6,sample7,0.0,0.0,0.0
AL022322.2,sample7,0.0,0.0,0.0
MAFF,sample7,0.0,0.0,0.0
TMEM184B,sample7,0.0,0.27992064,-0.27992064
AL020993.1,sample7,0.0,0.0,0.0
CSNK1E,sample7,0.0,0.0,0.0
Z98749.1,sample7,0.0,0.0,0.0
Z97056.2,sample7,0.0,0.0,0.0
Z97056.1,sample7,0.0,0.0,0.0
KCNJ4,sample7,0.0,0.0,0.0
Z97056.3,sample7,0.0,0.0,0.0
KDELR3,sample7,0.0,0.0,0.0
DDX17,sample7,0.93081886,0.7259878,0.20483106
DMC1,sample7,0.0,0.0,0.0
FAM227A,sample7,0.0,0.0,0.0
CBY1,sample7,0.1490989,0.0,0.1490989
AL021707.4,sample7,0.0,0.0,0.0
AL021707.2,sample7,0.0,0.0,0.0
AL021707.9,sample7,0.0,0.0,0.0
TOMM22,sample7,0.3147803,0.0,0.3147803
JOSD1,sample7,0.0,0.0,0.0
GTPBP1,sample7,0.5919459,0.0,0.5919459
AL021707.5,sample7,0.0,0.0,0.0
SUN2,sample7,0.0,0.21781617,-0.21781617
AL021707.3,sample7,0.0,0.0,0.0
AL021707.8,sample7,0.0,0.0,0.0
AL021707.1,sample7,0.0,0.0,0.0
AL021707.6,sample7,0.0,0.0,0.0
AL021707.7,sample7,0.0,0.0,0.0
DNAL4,sample7,0.113223165,0.0,0.113223165
NPTXR,sample7,0.0,0.0,0.0
CBX6,sample7,0.0,0.314489,-0.314489
AL022318.5,sample7,0.0,0.0,0.0
AL022318.1,sample7,0.0,0.0,0.0
APOBEC3A,sample7,0.0,0.0,0.0
APOBEC3B,sample7,0.0,0.0,0.0
APOBEC3B-AS1,sample7,0.0,0.0,0.0
APOBEC3C,sample7,0.113223165,0.21781617,-0.10459301
APOBEC3D,sample7,0.0,0.0,0.0
APOBEC3F,sample7,0.0,0.0,0.0
APOBEC3G,sample7,0.37348887,0.0,0.37348887
APOBEC3H,sample7,0.3596146,0.0,0.3596146
CBX7,sample7,0.0,0.0,0.0
AL031846.2,sample7,0.0,0.0,0.0
PDGFB,sample7,0.6752821,0.27992064,0.39536148
AL031590.1,sample7,0.0,0.0,0.0
AL022326.1,sample7,0.0,0.0,0.0
RPL3,sample7,1.6930505,1.6703855,0.022665024
SYNGR1,sample7,0.0,0.0,0.0
TAB1,sample7,0.0,0.0,0.0
MGAT3,sample7,0.0,0.0,0.0
MGAT3-AS1,sample7,0.0,0.0,0.0
MIEF1,sample7,0.5641153,0.0,0.5641153
AL022312.1,sample7,0.0,0.0,0.0
ATF4,sample7,0.22438997,0.27992064,-0.055530667
RPS19BP1,sample7,0.6524635,0.0,0.6524635
CACNA1I,sample7,0.0,0.0,0.0
ENTHD1,sample7,0.0,0.0,0.0
GRAP2,sample7,0.0,0.0,0.0
Z82206.1,sample7,0.0,0.0,0.0
FAM83F,sample7,0.1490989,0.0,0.1490989
Z83847.1,sample7,0.0,0.0,0.0
TNRC6B,sample7,0.0,0.39814228,-0.39814228
ADSL,sample7,0.113223165,0.27992064,-0.16669747
SGSM3,sample7,0.1490989,0.27992064,-0.13082173
AL022238.2,sample7,0.0,0.0,0.0
MRTFA,sample7,0.0,0.0,0.0
AL022238.3,sample7,0.0,0.0,0.0
MRTFA-AS1,sample7,0.0,0.0,0.0
MCHR1,sample7,0.0,0.0,0.0
SLC25A17,sample7,0.0,0.0,0.0
ST13,sample7,0.92818356,0.21781617,0.7103674
XPNPEP3,sample7,0.0,0.0,0.0
DNAJB7,sample7,0.0,0.0,0.0
RBX1,sample7,1.535116,0.7911658,0.7439501
EP300,sample7,0.26232207,0.39814228,-0.13582021
AL035658.1,sample7,0.0,0.0,0.0
EP300-AS1,sample7,0.0,0.0,0.0
L3MBTL2,sample7,0.1490989,0.0,0.1490989
AL035681.1,sample7,0.0,0.0,0.0
CHADL,sample7,0.0,0.0,0.0
RANGAP1,sample7,0.26232207,0.21781617,0.044505894
ZC3H7B,sample7,0.0,0.0,0.0
TEF,sample7,0.0,0.0,0.0
AL008582.1,sample7,0.0,0.0,0.0
TOB2,sample7,0.0,0.0,0.0
PHF5A,sample7,0.113223165,0.0,0.113223165
ACO2,sample7,0.3147803,0.0,0.3147803
POLR3H,sample7,0.0,0.0,0.0
AL023553.1,sample7,0.0,0.0,0.0
CSDC2,sample7,0.0,0.0,0.0
PMM1,sample7,0.0,0.21781617,-0.21781617
DESI1,sample7,0.2265164,0.3091063,-0.082589895
XRCC6,sample7,0.72986674,0.0,0.72986674
SNU13,sample7,0.61390114,0.3677538,0.24614733
MEI1,sample7,0.0,0.0,0.0
CCDC134,sample7,0.0,0.0,0.0
SREBF2-AS1,sample7,0.0,0.0,0.0
SREBF2,sample7,0.4259471,0.0,0.4259471
SHISA8,sample7,0.0,0.0,0.0
TNFRSF13C,sample7,0.0,0.0,0.0
CENPM,sample7,0.2265164,0.0,0.2265164
LINC00634,sample7,0.0,0.0,0.0
SEPTIN3,sample7,0.0,0.0,0.0
Z99716.1,sample7,0.0,0.0,0.0
WBP2NL,sample7,0.0,0.0,0.0
NAGA,sample7,0.48671204,0.48205957,0.0046524704
Z99716.2,sample7,0.0,0.0,0.0
PHETA2,sample7,0.0,0.0,0.0
SMDT1,sample7,1.1920904,0.27992064,0.91216975
NDUFA6,sample7,0.68826914,0.27992064,0.4083485
AL021878.2,sample7,0.0,0.0,0.0
NDUFA6-DT,sample7,0.0,0.0,0.0
CYP2D6,sample7,0.0,0.0,0.0
AC254562.2,sample7,0.0,0.0,0.0
AC254562.3,sample7,0.0,0.0,0.0
TCF20,sample7,0.0,0.0,0.0
OGFRP1,sample7,0.0,0.0,0.0
LINC01315,sample7,0.0,0.0,0.0
NFAM1,sample7,0.0,0.314489,-0.314489
AL022316.1,sample7,0.0,0.0,0.0
RRP7A,sample7,0.113223165,0.0,0.113223165
SERHL2,sample7,0.0,0.0,0.0
POLDIP3,sample7,0.2265164,0.27992064,-0.05340424
Z93241.1,sample7,0.0,0.0,0.0
CYB5R3,sample7,0.5535153,0.27992064,0.27359468
ATP5MGL,sample7,0.0,0.0,0.0
A4GALT,sample7,0.0,0.0,0.0
ARFGAP3,sample7,0.2265164,0.0,0.2265164
PACSIN2,sample7,0.1490989,0.0,0.1490989
AL022476.1,sample7,0.0,0.0,0.0
TTLL1,sample7,0.1490989,0.0,0.1490989
BIK,sample7,0.0,0.0,0.0
MCAT,sample7,0.0,0.0,0.0
TSPO,sample7,1.431187,0.3677538,1.0634332
TTLL12,sample7,0.18002646,0.0,0.18002646
SCUBE1,sample7,0.0,0.0,0.0
Z82214.2,sample7,0.0,0.0,0.0
Z82214.1,sample7,0.0,0.0,0.0
Z99756.1,sample7,0.0,0.0,0.0
LINC01639,sample7,0.0,0.0,0.0
MPPED1,sample7,0.0,0.0,0.0
BX546033.1,sample7,0.0,0.0,0.0
EFCAB6-AS1,sample7,0.0,0.0,0.0
EFCAB6,sample7,0.0,0.0,0.0
Z97055.2,sample7,0.0,0.0,0.0
SULT4A1,sample7,0.0,0.0,0.0
PNPLA5,sample7,0.0,0.0,0.0
PNPLA3,sample7,0.0,0.0,0.0
SAMM50,sample7,0.0,0.0,0.0
PARVB,sample7,0.113223165,0.0,0.113223165
AL033543.1,sample7,0.0,0.0,0.0
AL031595.3,sample7,0.0,0.0,0.0
PARVG,sample7,0.451975,0.21781617,0.23415881
AL031595.2,sample7,0.0,0.0,0.0
SHISAL1,sample7,0.0,0.0,0.0
Z85994.1,sample7,0.0,0.0,0.0
LINC01656,sample7,0.0,0.0,0.0
RTL6,sample7,0.0,0.0,0.0
LINC00207,sample7,0.0,0.0,0.0
LINC00229,sample7,0.0,0.0,0.0
PRR5,sample7,0.3596146,0.0,0.3596146
ARHGAP8,sample7,0.0,0.0,0.0
PHF21B,sample7,0.0,0.0,0.0
AL079301.1,sample7,0.0,0.0,0.0
NUP50-DT,sample7,0.0,0.0,0.0
Z82243.1,sample7,0.0,0.0,0.0
NUP50,sample7,0.0,0.0,0.0
AL008718.3,sample7,0.0,0.0,0.0
KIAA0930,sample7,0.9346606,0.4858622,0.44879842
AL008718.2,sample7,0.0,0.0,0.0
UPK3A,sample7,0.0,0.0,0.0
FAM118A,sample7,0.30179325,0.49319133,-0.19139808
SMC1B,sample7,0.27917376,0.0,0.27917376
RIBC2,sample7,0.0,0.0,0.0
AL021391.1,sample7,0.0,0.0,0.0
FBLN1,sample7,0.0,0.0,0.0
LINC01589,sample7,0.0,0.0,0.0
Z95331.1,sample7,0.0,0.0,0.0
ATXN10,sample7,0.18002646,0.0,0.18002646
BX324167.2,sample7,0.0,0.0,0.0
BX324167.1,sample7,0.0,0.0,0.0
WNT7B,sample7,0.0,0.0,0.0
BX537318.1,sample7,0.20155713,0.0,0.20155713
LINC00899,sample7,0.0,0.0,0.0
PRR34,sample7,0.0,0.0,0.0
AL121672.3,sample7,0.0,0.0,0.0
PRR34-AS1,sample7,0.0,0.0,0.0
MIRLET7BHG,sample7,0.0,0.314489,-0.314489
AL121672.1,sample7,0.0,0.0,0.0
AL121672.2,sample7,0.0,0.0,0.0
PPARA,sample7,0.1490989,0.0,0.1490989
FP325332.1,sample7,0.0,0.0,0.0
CDPF1,sample7,0.113223165,0.0,0.113223165
PKDREJ,sample7,0.0,0.0,0.0
TTC38,sample7,0.20155713,0.314489,-0.11293188
GTSE1-DT,sample7,0.0,0.0,0.0
GTSE1,sample7,0.0,0.0,0.0
TRMU,sample7,0.26232207,0.21781617,0.044505894
CELSR1,sample7,0.0,0.27992064,-0.27992064
AL021392.1,sample7,0.0,0.0,0.0
GRAMD4,sample7,0.5524747,0.314489,0.23798567
CERK,sample7,0.45089215,0.0,0.45089215
AL118516.1,sample7,0.0,0.21781617,-0.21781617
TBC1D22A,sample7,0.1490989,0.0,0.1490989
TBC1D22A-AS1,sample7,0.0,0.0,0.0
Z82186.1,sample7,0.0,0.0,0.0
LINC01644,sample7,0.0,0.0,0.0
LINC00898,sample7,0.0,0.0,0.0
AL117329.1,sample7,0.0,0.0,0.0
FP325330.3,sample7,0.0,0.0,0.0
FP325330.1,sample7,0.0,0.0,0.0
FP325330.2,sample7,0.0,0.0,0.0
BX284656.2,sample7,0.0,0.0,0.0
BX284656.1,sample7,0.0,0.0,0.0
AL008720.1,sample7,0.0,0.0,0.0
Z72006.1,sample7,0.0,0.0,0.0
Z82249.1,sample7,0.0,0.0,0.0
Z84468.2,sample7,0.0,0.0,0.0
TAFA5,sample7,0.0,0.0,0.0
Z84468.1,sample7,0.0,0.0,0.0
LINC01310,sample7,0.0,0.0,0.0
AL078622.1,sample7,0.0,0.0,0.0
Z82202.2,sample7,0.0,0.0,0.0
Z82202.1,sample7,0.0,0.0,0.0
AC207130.1,sample7,0.0,0.0,0.0
C22orf34,sample7,0.0,0.0,0.0
AL008636.1,sample7,0.0,0.0,0.0
AL031593.1,sample7,0.0,0.0,0.0
Z97192.1,sample7,0.0,0.0,0.0
Z97192.2,sample7,0.0,0.0,0.0
Z97192.3,sample7,0.0,0.0,0.0
Z97192.4,sample7,0.0,0.0,0.0
AL023802.1,sample7,0.0,0.0,0.0
BRD1,sample7,0.0,0.0,0.0
Z98885.3,sample7,0.0,0.0,0.0
Z98885.2,sample7,0.0,0.0,0.0
AL117328.2,sample7,0.0,0.0,0.0
ZBED4,sample7,0.0,0.0,0.0
ALG12,sample7,0.0,0.0,0.0
AL671710.1,sample7,0.0,0.0,0.0
CRELD2,sample7,0.0,0.0,0.0
BX539320.1,sample7,0.0,0.0,0.0
PIM3,sample7,0.575046,0.4977368,0.07730919
IL17REL,sample7,0.0,0.0,0.0
TTLL8,sample7,0.0,0.0,0.0
MLC1,sample7,0.0,0.0,0.0
MOV10L1,sample7,0.0,0.0,0.0
AL034546.1,sample7,0.0,0.0,0.0
PANX2,sample7,0.0,0.0,0.0
TRABD,sample7,0.5524747,0.0,0.5524747
AL022328.3,sample7,0.0,0.0,0.0
AL022328.4,sample7,0.0,0.0,0.0
SELENOO,sample7,0.113223165,0.27992064,-0.16669747
AL022328.1,sample7,0.0,0.0,0.0
AL022328.2,sample7,0.0,0.0,0.0
TUBGCP6,sample7,0.35065603,0.27992064,0.070735395
HDAC10,sample7,0.18002646,0.0,0.18002646
MAPK12,sample7,0.0,0.0,0.0
MAPK11,sample7,0.0,0.0,0.0
PLXNB2,sample7,0.8324758,0.0,0.8324758
DENND6B,sample7,0.5033504,0.0,0.5033504
CR559946.1,sample7,0.0,0.0,0.0
CR559946.2,sample7,0.0,0.0,0.0
PPP6R2,sample7,0.22438997,0.0,0.22438997
SBF1,sample7,0.0,0.0,0.0
ADM2,sample7,0.0,0.0,0.0
MIOX,sample7,0.0,0.0,0.0
LMF2,sample7,0.45090637,0.39814228,0.052764088
NCAPH2,sample7,0.0,0.0,0.0
SCO2,sample7,1.1151733,0.88425756,0.23091578
U62317.2,sample7,0.0,0.0,0.0
TYMP,sample7,3.2553024,2.4522161,0.8030863
ODF3B,sample7,0.6277658,0.59440964,0.03335613
U62317.4,sample7,0.0,0.0,0.0
U62317.1,sample7,0.0,0.0,0.0
KLHDC7B,sample7,0.0,0.0,0.0
SYCE3,sample7,0.0,0.39814228,-0.39814228
CPT1B,sample7,0.0,0.0,0.0
CHKB,sample7,0.68873996,0.5323052,0.15643477
CHKB-DT,sample7,0.0,0.0,0.0
U62317.3,sample7,0.0,0.0,0.0
MAPK8IP2,sample7,0.0,0.0,0.0
ARSA,sample7,0.113223165,0.0,0.113223165
AC000050.1,sample7,0.0,0.0,0.0
SHANK3,sample7,0.0,0.0,0.0
AC000036.1,sample7,0.0,0.0,0.0
ACR,sample7,0.0,0.0,0.0
AC002056.2,sample7,0.0,0.0,0.0
RABL2B,sample7,0.22438997,0.0,0.22438997
PLCXD1,sample7,0.0,0.0,0.0
GTPBP6,sample7,0.113223165,0.0,0.113223165
LINC00685,sample7,0.0,0.0,0.0
PPP2R3B,sample7,0.0,0.0,0.0
AL732314.6,sample7,0.0,0.0,0.0
AL732314.4,sample7,0.0,0.0,0.0
SHOX,sample7,0.0,0.0,0.0
AL672277.1,sample7,0.0,0.0,0.0
CRLF2,sample7,0.0,0.0,0.0
CSF2RA,sample7,0.22438997,0.21781617,0.0065737963
IL3RA,sample7,0.0,0.0,0.0
SLC25A6,sample7,0.98399496,0.6998757,0.28411925
LINC00106,sample7,0.0,0.0,0.0
ASMTL-AS1,sample7,0.0,0.0,0.0
ASMTL,sample7,0.0,0.0,0.0
P2RY8,sample7,0.0,0.0,0.0
AKAP17A,sample7,0.0,0.0,0.0
ASMT,sample7,0.0,0.0,0.0
AL683807.1,sample7,0.0,0.0,0.0
AL683807.2,sample7,0.0,0.0,0.0
DHRSX,sample7,0.3476916,0.3091063,0.038585305
DHRSX-IT1,sample7,0.0,0.0,0.0
ZBED1,sample7,0.3147803,0.0,0.3147803
LINC00102,sample7,0.0,0.0,0.0
CD99,sample7,0.76568663,0.21781617,0.54787046
XG,sample7,0.0,0.0,0.0
GYG2,sample7,0.0,0.0,0.0
GYG2-AS1,sample7,0.0,0.0,0.0
ARSD,sample7,0.3147803,0.27992064,0.034859657
ARSD-AS1,sample7,0.0,0.0,0.0
ARSE,sample7,0.0,0.0,0.0
ARSH,sample7,0.0,0.0,0.0
ARSF,sample7,0.0,0.0,0.0
LINC01546,sample7,0.0,0.0,0.0
MXRA5,sample7,0.0,0.0,0.0
PRKX,sample7,0.33761314,0.21781617,0.11979696
PRKX-AS1,sample7,0.0,0.0,0.0
BX890604.2,sample7,0.1490989,0.0,0.1490989
BX842570.1,sample7,0.0,0.0,0.0
AC074035.1,sample7,0.0,0.0,0.0
AC110995.1,sample7,0.22438997,0.0,0.22438997
NLGN4X,sample7,0.0,0.0,0.0
VCX3A,sample7,0.0,0.0,0.0
PUDP,sample7,0.3147803,0.21781617,0.09696412
STS,sample7,0.0,0.0,0.0
VCX,sample7,0.0,0.0,0.0
PNPLA4,sample7,0.0,0.0,0.0
AC079142.1,sample7,0.0,0.0,0.0
VCX2,sample7,0.0,0.0,0.0
VCX3B,sample7,0.0,0.0,0.0
AC006062.1,sample7,0.0,0.0,0.0
ANOS1,sample7,0.0,0.0,0.0
FAM9A,sample7,0.0,0.0,0.0
AC003685.1,sample7,0.0,0.0,0.0
AC074281.2,sample7,0.0,0.0,0.0
FAM9B,sample7,0.0,0.0,0.0
AC003684.1,sample7,0.0,0.0,0.0
TBL1X,sample7,0.30179325,0.0,0.30179325
GPR143,sample7,0.0,0.0,0.0
SHROOM2,sample7,0.0,0.0,0.0
CLDN34,sample7,0.0,0.0,0.0
WWC3,sample7,0.30179325,0.0,0.30179325
WWC3-AS1,sample7,0.0,0.0,0.0
CLCN4,sample7,0.0,0.0,0.0
AC003666.1,sample7,0.0,0.0,0.0
MID1,sample7,0.0,0.0,0.0
AC073529.1,sample7,0.0,0.0,0.0
HCCS,sample7,0.0,0.0,0.0
ARHGAP6,sample7,0.0,0.21781617,-0.21781617
AMELX,sample7,0.0,0.0,0.0
AC004554.2,sample7,0.0,0.0,0.0
MSL3,sample7,0.0,0.0,0.0
FRMPD4,sample7,0.0,0.0,0.0
FRMPD4-AS1,sample7,0.0,0.0,0.0
PRPS2,sample7,0.0,0.0,0.0
TLR7,sample7,0.3147803,0.0,0.3147803
TLR8-AS1,sample7,0.0,0.0,0.0
TLR8,sample7,0.0,0.0,0.0
TMSB4X,sample7,4.8108263,2.178557,2.6322694
FAM9C,sample7,0.0,0.0,0.0
AC079171.1,sample7,0.0,0.0,0.0
LINC02154,sample7,0.0,0.0,0.0
AC004674.1,sample7,0.0,0.0,0.0
ATXN3L,sample7,0.0,0.0,0.0
LINC01203,sample7,0.0,0.0,0.0
EGFL6,sample7,0.0,0.0,0.0
TCEANC,sample7,0.0,0.0,0.0
RAB9A,sample7,0.113223165,0.39814228,-0.2849191
TRAPPC2,sample7,0.113223165,0.0,0.113223165
OFD1,sample7,0.30179325,0.27992064,0.02187261
GPM6B,sample7,0.0,0.0,0.0
AC003035.2,sample7,0.0,0.0,0.0
AC003035.1,sample7,0.0,0.0,0.0
GEMIN8,sample7,0.0,0.0,0.0
GLRA2,sample7,0.0,0.0,0.0
FANCB,sample7,0.0,0.0,0.0
MOSPD2,sample7,0.22438997,0.49319133,-0.26880136
ASB9,sample7,0.0,0.0,0.0
ASB11,sample7,0.0,0.0,0.0
PIGA,sample7,0.0,0.0,0.0
VEGFD,sample7,0.0,0.0,0.0
PIR,sample7,0.0,0.0,0.0
BMX,sample7,0.0,0.0,0.0
ACE2,sample7,0.0,0.0,0.0
AC097625.1,sample7,0.0,0.0,0.0
CLTRN,sample7,0.0,0.0,0.0
CA5B,sample7,0.0,0.0,0.0
INE2,sample7,0.0,0.0,0.0
ZRSR2,sample7,0.0,0.0,0.0
AP1S2,sample7,0.9853835,0.21781617,0.76756734
GRPR,sample7,0.0,0.0,0.0
AC078993.1,sample7,0.0,0.0,0.0
MAGEB17,sample7,0.0,0.0,0.0
CTPS2,sample7,0.1490989,0.0,0.1490989
S100G,sample7,0.0,0.0,0.0
SYAP1,sample7,0.113223165,0.0,0.113223165
TXLNG,sample7,0.0,0.0,0.0
RBBP7,sample7,0.0,0.0,0.0
REPS2,sample7,0.20155713,0.0,0.20155713
NHS,sample7,0.0,0.0,0.0
Z93022.1,sample7,0.0,0.0,0.0
NHS-AS1,sample7,0.0,0.0,0.0
SCML1,sample7,0.0,0.0,0.0
RAI2,sample7,0.0,0.0,0.0
LINC01456,sample7,0.0,0.0,0.0
BEND2,sample7,0.0,0.0,0.0
SCML2,sample7,0.0,0.0,0.0
CDKL5,sample7,0.0,0.0,0.0
RS1,sample7,0.0,0.0,0.0
PPEF1,sample7,0.0,0.0,0.0
PPEF1-AS1,sample7,0.0,0.0,0.0
PHKA2-AS1,sample7,0.0,0.0,0.0
PHKA2,sample7,0.56117177,0.0,0.56117177
AL732509.1,sample7,0.0,0.0,0.0
ADGRG2,sample7,0.0,0.0,0.0
PDHA1,sample7,0.1490989,0.21781617,-0.06871727
